overall_qual,log_gr_liv_area,garage_area,total_bsmt_sf,neighborhood,exterior_1st,exterior_2nd,exter_qual,foundation,bsmt_qual,bsmt_exposure,bsmtfin_type_1,heating_qc,kitchen_qual,fireplace_qu,garage_finish,saleprice
7,7.298445101508147,484.0,1470.0,Somerst,MetalSd,MetalSd,Ex,PConc,Ex,Av,GLQ,Ex,Gd,Gd,Fin,222000
7,7.201916317531627,393.0,698.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,178000
5,6.689599269178967,240.0,788.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,BLQ,TA,Gd,Gd,Unf,119000
5,7.502186486602924,264.0,864.0,NAmes,VinylSd,VinylSd,TA,CBlock,TA,No,ALQ,TA,TA,TA,RFn,169500
7,7.721348612617949,554.0,952.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,236000
8,7.4073177104694174,525.0,1596.0,Crawfor,CemntBd,CmentBd,Ex,PConc,Ex,Gd,GLQ,Ex,Ex,Gd,Fin,294464
6,7.655390644826152,576.0,952.0,NAmes,HdBoard,HdBoard,TA,CBlock,Fa,Mn,ALQ,TA,TA,Gd,Unf,206900
7,7.642044402873258,618.0,956.0,SawyerW,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,233000
6,6.939253946041508,280.0,1032.0,OldTown,MetalSd,MetalSd,TA,BrkTil,TA,No,BLQ,Gd,TA,No Fireplace,Unf,108000
6,7.293017679772782,420.0,680.0,Gilbert,VinylSd,VinylSd,TA,PConc,Gd,No,ALQ,Gd,TA,TA,Fin,165000
5,6.946975992135418,748.0,1040.0,CollgCr,CemntBd,CmentBd,TA,CBlock,Gd,Av,ALQ,TA,TA,No Fireplace,Unf,134900
5,6.784457062637643,240.0,884.0,BrkSide,AsbShng,AsbShng,Gd,BrkTil,TA,No,Unf,Ex,TA,No Fireplace,Unf,113000
5,7.00033446027523,242.0,1097.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,No,ALQ,Ex,TA,No Fireplace,Unf,147900
5,6.761572768804055,0.0,864.0,Edwards,Wd Sdng,Wd Sdng,TA,PConc,Fa,No,Unf,Ex,TA,No Fireplace,No Garage,99900
6,7.283448228756631,460.0,855.0,NPkVill,Plywood,Brk Cmn,TA,CBlock,Gd,No,ALQ,Gd,TA,No Fireplace,RFn,143000
6,7.069874128458572,528.0,816.0,BrkSide,Wd Sdng,Wd Sdng,TA,PConc,TA,No,Unf,TA,TA,Gd,Unf,114500
5,6.846943139585379,288.0,912.0,Sawyer,VinylSd,VinylSd,TA,CBlock,TA,Mn,Rec,TA,TA,Po,Unf,129200
8,7.409741954080923,482.0,1600.0,Crawfor,CemntBd,CmentBd,Ex,PConc,Ex,Gd,GLQ,Ex,Gd,Gd,Fin,392500
7,7.757906208351747,252.0,1152.0,Crawfor,CemntBd,CmentBd,Ex,Stone,TA,No,GLQ,Ex,Gd,Gd,RFn,266500
7,7.231287004327616,396.0,384.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Gd,TA,TA,Fin,177500
5,6.915723448631314,384.0,1008.0,Mitchel,HdBoard,HdBoard,TA,CBlock,TA,No,ALQ,Gd,Gd,No Fireplace,Unf,139500
6,7.241366283322318,440.0,608.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,170000
6,7.675081857716334,539.0,845.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,Ex,TA,Gd,RFn,224500
8,7.783224016336037,730.0,1082.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,290000
7,7.505492274737424,240.0,1040.0,IDOTRR,Stucco,Stucco,TA,PConc,TA,No,LwQ,Ex,TA,TA,Unf,169500
7,7.444248649496705,550.0,1710.0,Mitchel,VinylSd,VinylSd,Gd,PConc,Ex,Mn,Unf,Ex,Gd,Gd,Fin,240000
5,7.047517221357296,288.0,1078.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,Ex,TA,No Fireplace,Fin,144000
6,7.589335823170617,540.0,816.0,NAmes,VinylSd,VinylSd,TA,CBlock,TA,No,Rec,TA,TA,TA,RFn,165000
6,7.194436851100335,542.0,1332.0,SawyerW,Plywood,ImStucc,Gd,PConc,Gd,No,Unf,Gd,Gd,No Fireplace,RFn,145000
5,7.168579897264035,504.0,1250.0,Edwards,Wd Sdng,Wd Sdng,TA,CBlock,TA,Mn,Unf,Ex,TA,No Fireplace,Unf,114000
8,7.587310506022615,895.0,1935.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Gd,Gd,Gd,Fin,395000
6,6.9957661563048505,440.0,525.0,BrDale,HdBoard,HdBoard,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,Unf,105500
8,7.557994958530806,741.0,1049.0,Mitchel,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Unf,254900
5,7.121252453244542,357.0,864.0,NAmes,WdShing,Wd Shng,TA,CBlock,TA,No,LwQ,Fa,TA,TA,Unf,102000
7,7.517520850603031,622.0,944.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,230000
5,7.321849713788356,180.0,939.0,BrkSide,MetalSd,MetalSd,TA,BrkTil,TA,Mn,Unf,Ex,TA,No Fireplace,Unf,137500
5,7.04141166379481,288.0,1008.0,BrkSide,WdShing,Wd Shng,Gd,BrkTil,TA,No,LwQ,TA,TA,Po,Unf,138000
6,7.198931240688173,576.0,520.0,SawyerW,Wd Sdng,Wd Sdng,Gd,CBlock,Gd,Av,Rec,Gd,Gd,Po,Unf,156500
4,6.761572768804055,463.0,864.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,Ex,TA,No Fireplace,Unf,124500
7,7.585281078639126,534.0,808.0,NWAmes,WdShing,Plywood,TA,CBlock,Gd,No,Unf,TA,TA,Gd,RFn,190000
7,7.143617602704121,388.0,1266.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,Gd,Fin,159895
5,7.8636512654486515,621.0,612.0,SWISU,MetalSd,Wd Sdng,TA,BrkTil,TA,No,Unf,Ex,TA,No Fireplace,RFn,189000
5,6.815639990074331,0.0,912.0,Sawyer,HdBoard,HdBoard,TA,CBlock,TA,No,ALQ,TA,TA,No Fireplace,No Garage,124000
5,7.238496840894365,528.0,1392.0,Sawyer,Wd Sdng,Wd Sdng,TA,CBlock,Gd,No,ALQ,TA,TA,Gd,Unf,121500
5,7.508787170634276,484.0,1824.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,Unf,Fa,TA,No Fireplace,Unf,146000
7,7.508238774678663,626.0,928.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,235000
8,7.406103381237015,525.0,1594.0,Crawfor,CemntBd,CmentBd,Gd,PConc,Ex,Gd,GLQ,Ex,Gd,Gd,Fin,300000
4,6.9957661563048505,0.0,546.0,MeadowV,CemntBd,CmentBd,TA,CBlock,TA,No,Unf,Gd,TA,No Fireplace,No Garage,90500
5,7.454719949364001,576.0,1728.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,LwQ,TA,TA,No Fireplace,Unf,142600
7,7.360739903058278,544.0,1573.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,227000
7,7.8160138391590275,400.0,920.0,Crawfor,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,LwQ,Ex,TA,Gd,Unf,205000
8,7.201170883281678,482.0,1341.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Gd,TA,RFn,246900
4,7.215975002651466,185.0,173.0,IDOTRR,Wd Sdng,Wd Sdng,TA,Stone,Po,No,Unf,Ex,TA,No Fireplace,Unf,89000
4,7.02108396428914,480.0,744.0,Edwards,VinylSd,VinylSd,TA,CBlock,TA,No,Unf,Ex,Fa,No Fireplace,Unf,64000
8,7.111512116496157,484.0,1226.0,Greens,Wd Sdng,Plywood,Gd,CBlock,Gd,Gd,GLQ,TA,Gd,TA,Fin,170000
9,7.945201132412759,1020.0,1734.0,NridgHt,VinylSd,VinylSd,Ex,PConc,Ex,Gd,Unf,Ex,Ex,Gd,RFn,582933
6,7.005789019253503,440.0,1103.0,OldTown,MetalSd,MetalSd,TA,BrkTil,TA,No,BLQ,Gd,Gd,Gd,Unf,110500
6,7.072421900537371,622.0,1179.0,Edwards,HdBoard,HdBoard,TA,CBlock,TA,No,Unf,Gd,TA,No Fireplace,Fin,110000
5,6.548219102762372,0.0,698.0,Edwards,VinylSd,VinylSd,TA,CBlock,TA,No,Unf,Ex,TA,No Fireplace,No Garage,118000
7,7.6236419465115715,871.0,998.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,RFn,284000
6,7.447751280047908,490.0,858.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,Rec,Ex,TA,Gd,Fin,171000
7,7.502186486602924,478.0,835.0,SawyerW,VinylSd,VinylSd,Gd,PConc,Gd,Gd,Unf,Ex,Gd,No Fireplace,RFn,193000
5,7.071573364211532,502.0,1090.0,Mitchel,Plywood,Plywood,TA,PConc,Gd,No,LwQ,TA,TA,No Fireplace,Unf,135000
7,7.400009517162692,288.0,818.0,Crawfor,MetalSd,Stucco,TA,BrkTil,TA,Mn,Unf,TA,Gd,Gd,Unf,167000
4,6.761572768804055,528.0,576.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,Unf,Ex,TA,No Fireplace,RFn,105000
7,7.370230641807081,472.0,1588.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,ALQ,Ex,Gd,No Fireplace,RFn,214000
8,7.5569505720129,746.0,1420.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,RFn,279000
6,7.536363938404511,485.0,675.0,NWAmes,Plywood,Plywood,TA,CBlock,TA,No,ALQ,TA,Gd,TA,RFn,184500
3,7.075808863978387,308.0,649.0,OldTown,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,Ex,TA,No Fireplace,Unf,120000
6,7.455876687491824,528.0,816.0,SawyerW,HdBoard,HdBoard,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,171500
7,7.1308988302963465,528.0,625.0,Somerst,MetalSd,MetalSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,164700
6,7.847371836159788,506.0,868.0,SawyerW,HdBoard,HdBoard,Gd,CBlock,Gd,No,ALQ,Ex,Ex,TA,RFn,209000
7,7.344719054149673,388.0,1365.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,225000
5,7.076653815443951,0.0,658.0,Edwards,Wd Sdng,VinylSd,TA,PConc,TA,No,Unf,TA,TA,No Fireplace,No Garage,81000
8,7.4205789054108,928.0,1670.0,Somerst,VinylSd,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Gd,Gd,RFn,336820
7,7.631431664576906,454.0,1157.0,SawyerW,Plywood,Plywood,Gd,CBlock,Gd,Gd,GLQ,Ex,TA,Gd,Fin,277000
5,6.795705775173514,312.0,894.0,NAmes,CemntBd,CmentBd,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,Unf,117600
6,7.419380582918692,271.0,856.0,NAmes,VinylSd,VinylSd,TA,CBlock,TA,No,BLQ,Ex,TA,No Fireplace,Unf,140000
9,7.476472381163905,874.0,1751.0,CollgCr,VinylSd,VinylSd,Ex,PConc,Ex,Av,GLQ,Ex,Ex,Gd,Fin,395039
6,7.310550158534422,572.0,768.0,Gilbert,VinylSd,VinylSd,Gd,CBlock,Gd,No,Unf,Ex,Gd,No Fireplace,Unf,181755
7,7.24422751560335,612.0,1400.0,SawyerW,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,No Fireplace,RFn,186800
5,7.668561108015897,549.0,744.0,NAmes,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,TA,TA,TA,Fin,177500
4,6.875232087276577,216.0,656.0,OldTown,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,Unf,TA,TA,No Fireplace,Unf,64500
7,7.305188215393037,506.0,1488.0,Somerst,MetalSd,MetalSd,Gd,PConc,Ex,Av,GLQ,Ex,Gd,Gd,Fin,260000
7,7.143617602704121,388.0,1266.0,Blmngtn,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,Gd,Fin,185485
5,6.774223886357614,180.0,715.0,BrkSide,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,BLQ,TA,TA,No Fireplace,Unf,105000
6,7.525639975041535,512.0,528.0,Veenker,Plywood,Plywood,Gd,CBlock,TA,No,Unf,Ex,TA,TA,RFn,187000
7,7.390798521735676,440.0,1208.0,NWAmes,Wd Sdng,Wd Sdng,Gd,CBlock,Gd,Mn,ALQ,Ex,Gd,No Fireplace,RFn,202500
7,7.3864708488298945,878.0,1614.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,Mn,GLQ,Ex,Gd,No Fireplace,RFn,245700
6,7.143617602704121,283.0,630.0,SawyerW,Plywood,Plywood,TA,CBlock,TA,No,Unf,Ex,TA,TA,RFn,128000
8,7.648739788956242,878.0,1030.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,Mn,Unf,Gd,Ex,Gd,RFn,275500
7,7.592366128519796,490.0,978.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,225000
5,7.075808863978387,288.0,528.0,NAmes,BrkFace,Plywood,TA,CBlock,Gd,Av,GLQ,TA,TA,No Fireplace,RFn,138000
6,6.9957661563048505,264.0,525.0,BrDale,HdBoard,ImStucc,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,Unf,88000
9,7.879669914604289,694.0,2153.0,NridgHt,VinylSd,VinylSd,Ex,PConc,Gd,Av,Unf,Ex,Ex,Gd,Fin,380000
8,7.414572881350589,660.0,1660.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,Gd,Fin,256000
5,6.802394763324311,576.0,900.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,Mn,BLQ,TA,Gd,No Fireplace,Unf,134800
6,7.113956109566034,462.0,561.0,Blueste,MetalSd,MetalSd,TA,CBlock,Gd,No,Unf,TA,TA,TA,Fin,121000
7,7.473637108496206,578.0,874.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,Fin,227875
8,7.434847875211999,776.0,1694.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,Unf,Ex,Gd,No Fireplace,RFn,245350
5,7.129297548929373,0.0,624.0,OldTown,Wd Sdng,Wd Sdng,TA,PConc,TA,No,Unf,Gd,TA,No Fireplace,No Garage,93500
5,6.727431724850855,366.0,458.0,Edwards,Wd Sdng,Wd Sdng,TA,BrkTil,TA,No,ALQ,Fa,TA,No Fireplace,Unf,83000
6,7.577121930876679,501.0,1580.0,ClearCr,HdBoard,HdBoard,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Fa,Fin,240000
5,7.067319848653476,240.0,592.0,OldTown,AsbShng,AsbShng,TA,CBlock,TA,No,Unf,TA,TA,No Fireplace,Unf,113000
6,7.102499355774649,297.0,1215.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,Rec,TA,TA,No Fireplace,Unf,155000
6,6.815639990074331,288.0,912.0,Sawyer,HdBoard,HdBoard,TA,CBlock,TA,Mn,GLQ,Gd,Gd,No Fireplace,Unf,142000
6,6.806829360392176,180.0,884.0,BrkSide,Wd Sdng,Wd Sdng,Gd,PConc,TA,No,Unf,Gd,TA,No Fireplace,Unf,119000
6,7.467371066917559,423.0,983.0,Mitchel,VinylSd,VinylSd,TA,CBlock,Gd,Mn,ALQ,Ex,TA,No Fireplace,Unf,160000
6,7.373374309910049,398.0,839.0,Gilbert,VinylSd,VinylSd,TA,PConc,TA,No,GLQ,Ex,TA,TA,Fin,193000
8,7.697121317282625,517.0,1105.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Ex,No,GLQ,Ex,Gd,TA,RFn,263000
7,7.177782416195197,400.0,1310.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,Gd,Fin,164990
4,6.854354502255021,280.0,948.0,Edwards,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,Rec,Ex,TA,TA,Unf,119000
8,7.277938572945661,692.0,1372.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,RFn,238500
7,7.334981878871814,576.0,1533.0,ClearCr,Plywood,Plywood,TA,CBlock,Gd,Gd,ALQ,TA,Gd,TA,Unf,280000
8,7.355641102974253,476.0,1511.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,Fin,193800
5,6.966024187106113,572.0,1040.0,MeadowV,CemntBd,CmentBd,TA,PConc,Gd,No,GLQ,TA,TA,TA,Unf,129900
5,6.897704943128636,672.0,990.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,No,GLQ,Ex,TA,No Fireplace,Unf,145000
8,7.488293515159428,748.0,1753.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,Gd,Unf,Ex,Gd,TA,RFn,275000
3,6.946975992135418,400.0,0.0,NAmes,BrkFace,Stone,TA,Slab,No Basement,No,No Basement,Fa,TA,No Fireplace,Unf,81400
5,6.9930151229329605,252.0,1089.0,Edwards,Wd Sdng,Wd Sdng,TA,CBlock,Gd,No,BLQ,TA,TA,Gd,RFn,125000
4,6.7580945044277305,288.0,861.0,OldTown,MetalSd,MetalSd,TA,BrkTil,Fa,No,Unf,TA,TA,No Fireplace,Unf,80000
5,7.16703787691222,260.0,1107.0,SWISU,MetalSd,VinylSd,TA,BrkTil,TA,Mn,Rec,Fa,Fa,Gd,Unf,104000
7,7.450079569807499,527.0,1720.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,Fin,260400
7,7.2991214627108,484.0,725.0,NWAmes,MetalSd,MetalSd,Gd,CBlock,Gd,No,ALQ,Ex,Gd,TA,RFn,176000
5,6.946975992135418,264.0,1040.0,Sawyer,HdBoard,HdBoard,TA,CBlock,TA,Av,Rec,TA,TA,No Fireplace,RFn,123000
9,7.683403681053826,687.0,1519.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Ex,Mn,Unf,Ex,Ex,TA,RFn,291000
6,6.879355804460439,240.0,972.0,NAmes,VinylSd,VinylSd,TA,CBlock,TA,No,ALQ,Ex,TA,Gd,Unf,132000
6,7.283448228756631,400.0,728.0,Gilbert,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,Fin,176000
5,7.454719949364001,576.0,1048.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,No,BLQ,Fa,TA,Gd,Unf,177625
5,7.107425474110705,392.0,784.0,Edwards,AsbShng,AsbShng,TA,BrkTil,TA,No,BLQ,Gd,TA,No Fireplace,Unf,104900
7,7.466799475018602,515.0,842.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,No Fireplace,RFn,196000
9,7.3632795869630385,564.0,1577.0,NridgHt,MetalSd,MetalSd,Ex,PConc,Ex,No,GLQ,Ex,Ex,Gd,RFn,280000
7,7.295735072749282,400.0,384.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,Unf,Gd,TA,TA,Fin,168500
6,7.421177528595393,423.0,781.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,Unf,Gd,TA,TA,Fin,170000
3,7.617759576608505,1041.0,0.0,Mitchel,MetalSd,MetalSd,TA,CBlock,No Basement,No,No Basement,Ex,TA,No Fireplace,RFn,130000
7,7.605392364814935,400.0,989.0,BrkSide,Wd Sdng,Wd Sdng,TA,BrkTil,TA,Mn,Rec,TA,TA,Gd,Unf,150000
5,7.003065458786462,462.0,1100.0,CollgCr,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Ex,TA,No Fireplace,RFn,145000
5,7.454719949364001,560.0,1728.0,Mitchel,Plywood,Plywood,TA,CBlock,TA,No,ALQ,TA,TA,No Fireplace,Unf,188000
6,7.377758908227872,460.0,916.0,Gilbert,VinylSd,VinylSd,TA,PConc,Gd,Av,Unf,Gd,TA,TA,Fin,169000
5,7.025538314638521,430.0,1125.0,Edwards,VinylSd,VinylSd,TA,PConc,Gd,No,Unf,Gd,TA,No Fireplace,Unf,155000
7,7.237778191923443,530.0,1391.0,Somerst,MetalSd,MetalSd,Gd,PConc,Gd,Mn,GLQ,Ex,Gd,No Fireplace,RFn,196000
7,7.598399329323964,435.0,854.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,Gd,Fin,219500
6,7.283448228756631,390.0,728.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,Gd,Fin,170440
6,7.262628600974241,440.0,690.0,Edwards,HdBoard,Plywood,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Fin,159500
10,8.536014945656826,1154.0,5095.0,Edwards,CemntBd,CmentBd,Ex,PConc,Ex,Gd,GLQ,Ex,Ex,Gd,Fin,183850
7,7.427738840532894,530.0,1304.0,NWAmes,Plywood,Plywood,TA,PConc,TA,No,Unf,Gd,TA,Gd,Unf,174000
7,7.152268856032539,526.0,1277.0,NAmes,Plywood,Plywood,TA,CBlock,TA,Gd,GLQ,TA,TA,Po,Unf,167000
6,7.283448228756631,440.0,855.0,NPkVill,Plywood,Brk Cmn,TA,CBlock,Gd,No,ALQ,TA,TA,TA,Unf,148500
5,7.708859601047175,720.0,0.0,SawyerW,HdBoard,HdBoard,TA,Slab,No Basement,No,No Basement,TA,TA,No Fireplace,Unf,147983
6,7.104144092987527,288.0,626.0,SawyerW,Plywood,Plywood,TA,CBlock,Gd,No,Unf,TA,TA,TA,RFn,120000
5,6.993932975223189,450.0,1090.0,Edwards,VinylSd,VinylSd,TA,PConc,Ex,No,ALQ,Gd,TA,No Fireplace,Fin,157000
5,7.283448228756631,280.0,810.0,Edwards,MetalSd,MetalSd,TA,CBlock,Fa,Mn,Unf,Fa,TA,TA,Unf,91500
5,6.679599185844383,0.0,796.0,Edwards,MetalSd,Wd Sdng,TA,CBlock,Fa,No,Unf,Gd,TA,No Fireplace,No Garage,85000
5,7.101675971619444,461.0,1214.0,Edwards,MetalSd,MetalSd,TA,CBlock,TA,No,ALQ,Ex,TA,No Fireplace,Unf,140000
5,6.86171134048073,386.0,955.0,Sawyer,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,Ex,TA,No Fireplace,Unf,127000
6,7.454719949364001,673.0,864.0,Somerst,VinylSd,VinylSd,Gd,PConc,Gd,No,Rec,Ex,Gd,No Fireplace,RFn,207500
6,8.20849175174038,836.0,1836.0,Edwards,BrkFace,Wd Sdng,TA,BrkTil,TA,No,Rec,Gd,Gd,Gd,Unf,415000
6,7.353081920515432,463.0,1561.0,Crawfor,HdBoard,Plywood,TA,CBlock,TA,No,LwQ,TA,TA,Gd,Fin,193000
6,7.300472814267799,343.0,702.0,Gilbert,HdBoard,HdBoard,TA,PConc,Gd,No,Unf,Gd,TA,TA,Fin,174000
7,7.331060305218632,410.0,699.0,NAmes,WdShing,Wd Shng,TA,CBlock,TA,Mn,ALQ,Ex,TA,Gd,Unf,152500
7,7.402451520818244,595.0,798.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,No Fireplace,RFn,183000
5,7.299797366758161,253.0,1080.0,Edwards,Wd Sdng,Wd Sdng,TA,PConc,TA,Mn,LwQ,TA,TA,Gd,Unf,136500
7,7.491087593534876,564.0,963.0,CollgCr,VinylSd,VinylSd,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,RFn,231500
5,7.045776576879511,308.0,980.0,Edwards,Wd Sdng,Wd Sdng,TA,PConc,Ex,Mn,LwQ,Fa,TA,No Fireplace,Unf,123500
5,7.239214973779806,300.0,816.0,Edwards,MetalSd,MetalSd,TA,PConc,TA,No,Unf,TA,TA,No Fireplace,Unf,135500
6,6.950814768442584,528.0,960.0,Edwards,HdBoard,Plywood,TA,CBlock,TA,Av,GLQ,TA,TA,Fa,Unf,133500
5,7.042286171939743,336.0,1144.0,NAmes,HdBoard,HdBoard,TA,CBlock,TA,No,BLQ,TA,TA,No Fireplace,Unf,124000
8,7.562161631225652,592.0,1086.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,Av,GLQ,Ex,Gd,TA,RFn,280000
9,7.86288203464149,779.0,1393.0,NoRidge,VinylSd,VinylSd,Gd,PConc,Gd,No,Unf,Ex,Gd,TA,Fin,333168
8,7.733245646529795,632.0,1008.0,Gilbert,VinylSd,VinylSd,Gd,PConc,Gd,Gd,GLQ,Ex,Gd,Gd,Fin,270000
6,7.032624261028007,900.0,795.0,NAmes,Wd Sdng,Wd Sdng,TA,CBlock,TA,Av,Rec,Gd,TA,No Fireplace,Unf,128500
6,7.242797922793756,542.0,1398.0,SawyerW,Plywood,Plywood,Gd,PConc,Gd,No,GLQ,Gd,Gd,No Fireplace,RFn,172000
5,6.697034247666484,576.0,782.0,Sawyer,HdBoard,HdBoard,TA,PConc,Gd,Av,GLQ,Ex,TA,No Fireplace,Unf,130000
6,7.174724309836376,624.0,1306.0,NridgHt,VinylSd,VinylSd,Gd,PConc,Gd,Av,ALQ,Ex,Gd,Gd,RFn,196000
5,6.688354713946762,360.0,720.0,IDOTRR,MetalSd,MetalSd,TA,CBlock,TA,Av,BLQ,Po,TA,No Fireplace,Unf,87000
5,7.268920128193722,308.0,910.0,BrkSide,MetalSd,MetalSd,TA,CBlock,Fa,No,Rec,TA,TA,No Fireplace,Unf,128250
6,7.636752112435779,500.0,1542.0,NWAmes,Plywood,Plywood,TA,CBlock,Gd,No,ALQ,TA,TA,TA,Unf,210000
6,7.596392304064196,432.0,854.0,Crawfor,MetalSd,MetalSd,TA,CBlock,TA,Mn,Rec,TA,TA,Gd,Unf,220000
4,6.9726062513017535,436.0,1067.0,Sawyer,VinylSd,HdBoard,TA,CBlock,Gd,No,BLQ,TA,Gd,No Fireplace,Unf,128000
5,7.068172000388042,576.0,680.0,OldTown,Stucco,Stucco,TA,BrkTil,TA,No,BLQ,Ex,Gd,Gd,Unf,135000
4,7.4318919168078,432.0,1680.0,Mitchel,HdBoard,HdBoard,TA,PConc,Gd,No,ALQ,Gd,TA,TA,Unf,228500
6,7.0317412587631285,240.0,608.0,BrkSide,MetalSd,MetalSd,TA,BrkTil,TA,No,BLQ,TA,TA,No Fireplace,Unf,134000
6,6.931471805599453,313.0,1008.0,NAmes,VinylSd,VinylSd,TA,CBlock,TA,No,Rec,TA,Gd,TA,Unf,157500
8,7.710653323501202,623.0,1173.0,NoRidge,HdBoard,HdBoard,Gd,PConc,Gd,No,GLQ,Ex,Gd,TA,RFn,263550
6,7.272398392570047,467.0,1440.0,NWAmes,MetalSd,MetalSd,Gd,CBlock,Gd,No,BLQ,Ex,Gd,TA,Fin,182900
6,7.426549072397305,540.0,880.0,Crawfor,Wd Sdng,Plywood,Gd,CBlock,Gd,No,GLQ,Ex,Gd,Gd,Fin,222000
